844325806	609019576	595295382	488171936	683156633
601515124	891212958	331198591	225724089	565520458
390795056	198065152	847797437	44663595	660409658
915675704	506453882	178979213	412484624	258072319
496059234	824073821	909033861	113745655	868234692
999344427	55648772	773197079	103824753	189435926
222240779	95977157	564394844	971755855	869458661
651458738	352962554	535397325	430564923	819901081
177475081	793429554	624969586	465753083	176957426
336610548	563928464	548291770	86434991	916301532
125085758	785094596	906532696	807189510	593421816
250828101	658172676	407123567	628603359	666474749
290042025	879965849	389432585	949911821	688872379
757455829	303473400	364935637	835311377	399409453
426875528	769914555	191515660	243010873	417754238
730343427	302378104	672883788	983658881	242885852
113671301	861821130	894539142	835341161	621603428
833523136	405412386	221422729	672953284	59448025
290937601	91205031	832941223	245353949	625776886
891607049	933925090	260602022	925748377	17481362
874321437	503749880	946737534	101735457	458697280
67451603	474526741	370739729	480504151	70052849
264089668	520287167	549013780	694801340	35043895
39232983	372146409	371923850	286453120	415330821
542602122	733594921	826347724	908115973	374868806
118830929	209902530	199466542	736502370	711688423
486246775	753736874	386835133	821862695	758084447
852340001	652741316	931699135	965823366	145864691
656386894	190836906	492115323	289743442	222925617
644735153	599807669	73369608	378325336	881153664
403200649	212027752	765022251	576453883	499483722
862696893	978537686	986305026	780582790	538972599
853501206	386699319	173323926	954047236	604633432
904379378	90825030	497273858	873916520	506799001
245531202	351889933	767851089	211026790	410808636
269207720	36145581	706219068	853766114	136272112
148985454	783546584	950455179	725874367	44969370
435275467	285466110	294008172	730938551	147011123
280352078	945669843	83791299	206769999	200914662
990391036	742391955	680049851	644986311	224099722
321932176	168094183	179265505	259573799	751813882
836037121	322017237	403293527	829919938	19898216
160585520	919581527	824549158	683307076	232021702
212084914	442859844	605125941	602492194	398736574
657739467	425847126	484423063	705822717	259185339
325573119	392453458	396789277	726011403	185747981
627420502	518717109	650106003	138726211	661585446
265404583	961604748	617470920	642375932	316396736
962509868	23503368	830928609	185934607	979209011
405485681	610254288	553008838	259414673	566334224
327192523	122394778	281383280	39849474	104635113
559754693	365337603	817864677	416078700	563034682
366308086	426251080	804696162	6314584	412962379
134938023	207278966	901872826	64088439	510431757
352510084	666773646	638572323	373392698	951035188
255540475	659827111	291590916	951604753	15896058
270492547	268052550	562436281	212832790	41055126
385841682	229436911	279261742	290045126	821092348
604623150	272916524	801415690	670395917	702342963
358910181	825652010	320481162	159978412	758725550
355050198	659301960	960118367	666984445	779019219
441999990	690762701	409976835	760377207	105239845
754961153	900211301	72189026	866549561	959753948
104969453	799552999	645820361	273071009	792047333
195239942	354739544	313045946	560887421	765690678
223034610	831457104	704188843	68663713	880042964
526969758	222755601	145279171	197712064	516272775
498553098	2637220	697816493	310212997	790452391
610587600	292436143	330250161	716660455	969487575
150127167	742957634	56861772	841286049	747626001
809822361	251450853	625994598	235810504	400929100
608612876	161588499	613405575	320188260	696661039
647969776	553999345	244504417	224592146	806544410
152010715	487997338	298312014	20579729	464877437
546830485	265340176	176368342	630397786	57526217
344673224	604125764	106660414	557030467	845959345
458245366	619328250	833339094	385391896	45132563
47151877	761706918	561245722	98072463	852749912
361287368	191735327	856359648	169771915	269103105
828938975	452456976	291283131	842258325	808832567
120395068	989982020	106185038	154706073	900961905
585953656	641554451	895505033	641283965	944275586
90094374	423889307	82030876	980262094	729697503
561660256	428475799	911142145	535535160	380040766
868099688	661036774	145628724	215799649	744896536
130820360	883902913	11901510	986059760	853051944
195298266	268588129	686032447	446131178	256333256
52676154	933703416	504387473	511233526	421407964
624891522	100792760	632010731	508548390	83883790
749378627	981668421	195537840	328590633	461073022
650781208	625368143	360536998	609387738	653565310
812252328	532246435	642454158	617370832	52137797
76069904	727394946	979451565	212074072	46938487
30362428	463295759	572468786	695677400	858650485
948361604	195640776	851077833	496418294	162074404
350057353	853893101	361943155	784912448	85150008
354756647	229229109	54980852	440983240	137221710
826274456	224826368	805355810	481592934	760002994
842861449	875617442	725967289	467159217	997143839
988034600	925539695	275420509	484565950	583239145
390449449	250239067	697953581	574475832	522325158
363943414	716620398	126442031	291173408	27322622
822626876	812546154	333298177	342241154	837346965
758906465	411404827	111613327	840460056	506387749
823068983	550594031	323485992	378753503	999566835
924423635	839172117	266065886	908692942	89107868
254529766	417884596	214441890	134735462	364971815
281681863	403834860	93500020	386772611	568759676
559364673	26070047	410741928	266353461	593737713
134214673	844399283	149031620	997468849	831278696
464421304	744439086	606928505	736522954	174379063
457219143	210246441	526049453	385321340	84404138
323092580	444040067	543548404	364580258	232306585
294140744	887433328	333490224	48200479	636902339
869987223	386461209	857605724	125257674	387262259
466645522	574251434	609139520	922527569	912497364
73178005	659561355	807497743	20718867	939931738
342476253	350333732	637150852	261507053	276193347
87659041	874980500	254689087	656605641	598221104
163267621	685044289	934671602	116009854	364413793
403288518	983011626	488162651	522492963	721577182
370768735	139656001	972029552	581636871	561114110
400345991	835190285	677876290	987155429	890266717
678317485	164450119	161515885	327654991	195866095
392432464	273687212	715365629	952789309	238119666
62269416	486406236	478447464	157441012	118350480
78570563	484628635	770671472	585510978	622935146
496767293	154248798	742334787	400489025	864023378
235601523	977023951	276519925	205002795	626334008
990927080	860193789	315164405	611106710	463362774
175222214	762732049	294231645	134662438	877884275
186508041	523956097	347385598	547618514	217674899
364918427	147477664	738835983	345030388	535405630
643685344	383373870	439185751	540921995	475692038
216120501	878131758	237737567	296461269	545149165
480680719	849437153	58031282	783478313	559389689
55584867	221623226	905807215	160519032	320735781
861002668	205730595	926109479	111337068	474630742
558436680	5276212	793911142	497320109	972297211
587520311	676712568	295177551	756997111	887813479
790954940	384405373	223627337	865878750	435420377
227751788	775945199	870009588	370542262	416963976
359996531	934783651	576213920	236877358	771693510
543581289	316108893	272476898	698519844	117706727
575753153	657430119	61503168	132639566	299448388
476284701	220003961	354729608	718712445	906414254
876781751	634201037	985308297	118991115	755151613
554344055	413035205	575309438	470397810	158723372
318906186	150413526	783988630	601564072	326212681
751569073	808885725	768339224	762800413	916883246
516567330	968508756	102630551	684887696	588294093
847574844	411397092	245370266	63500584	89026196
297954780	574982053	949530125	902278561	252515675
140383066	863287911	335722294	263671212	943845630
76993865	508440218	208077300	976194813	592260316
413578955	387787973	553295424	760682349	847822059
961092869	807001730	468388553	524476680	243031452
481799959	80504237	662088819	201713285	130878758
786713724	650857293	489320052	278638844	496643924
378744369	954194234	727343098	961516521	759018819
831851645	970255130	554135359	350132970	733487860
323651301	287688190	404111952	216821488	418829038
106390477	215655013	376097168	359014226	750753658
986910446	629891576	543432656	924354361	207060087
255245688	941631596	795325980	377941348	221347549
356092845	155534013	443890787	927685327	956561894
560845021	701593034	455340576	839951643	906754457
364135644	836254301	309724219	92861076	111536861
393988353	160580558	227105969	2015036	194082991
267242738	492987250	885920776	398049118	448534732
656139651	207754744	22542517	697096008	935358381
669175658	48843099	174100842	339381701	835114058
658018088	785007318	30434600	485940715	434861885
676057870	849645365	129262661	751247577	262826907
684918654	482933456	274442781	785760101	601312389
619313167	851270952	652182429	818428810	646221144
415189564	661008292	85620235	990167489	445894642
187118530	287813466	181270695	868913121	465934420
532924932	688753420	732569544	209466861	118702955
912929484	691458034	266888814	593829066	226139583
554681429	301154873	289156756	488331858	200243118
472250833	897489520	482077969	240175703	310888159
118573958	23181878	852528988	316230466	627142803
86939788	981844753	9842842	430077112	861039158
580091944	997266327	181686354	880845812	258866267
148648825	156940493	876933638	728556115	962131345
908333952	782728386	119875361	53755068	250258578
581286076	636517141	613724968	674116352	519173291
876747689	730850048	502839396	351579413	830498259
437893660	262739471	565172274	150697252	472163858
516784342	167648946	374061313	739008177	334736734
579189735	535672817	258685315	464155024	182684151
987115158	920604777	301995106	29039724	547076967
631732038	501727202	877065163	958897984	27427544
322657394	613738159	87409927	91765073	370287253
670045424	139549674	583017104	856573301	99390080
787326874	377500282	268973177	517275726	366219272
895251659	570336774	704632559	28259987	181071796
92365015	547461396	692984367	585576476	622221835
820492300	230700490	168106845	991732128	866997388
285468834	900151616	403719897	520235620	560082562
40466904	401503101	38364626	9447676	344806037
340051881	422462184	712025311	236471712	354950253
355928581	926477729	885929495	374065658	788125934
24656041	901767191	347374842	337180096	106162766
60954874	467153257	115335267	514701690	400525648
77492295	967819582	414644990	332774466	484276191
684003992	817910222	915285852	333205123	121591922
820030625	984655498	625988809	496186387	141704318
279337499	254734703	739565777	766089581	282123217
312769531	500304648	218178056	387827925	993354232
935045242	800539973	242564532	514286791	281630302
93589153	65021810	324407693	320641357	275283081
219532559	738669671	269833065	365020362	658593502
879562902	948046612	800285513	785420416	401309861
20380655	304384452	689494190	317868014	623299356
97304378	670939397	991526046	291607995	264841771
636200450	977355105	726356012	341565708	30909970
832581113	572989820	362761461	93464402	328900233
508825337	664989279	194445380	687252073	765251762
705625200	288457404	291310606	224414311	51325938
832939199	155172990	123764612	743965347	976745505
50713371	472774565	240742189	433039581	448971063
474626817	228774766	338174328	9241992	647235665
188864915	486986664	152121073	370960946	93340075
786909112	748807095	161375146	446604545	107754730
171110180	552562962	981097934	343835393	952162968
382450084	388674041	289749446	162059532	827207427
819155755	193437554	705020354	221532988	5902241
987038579	546401062	394871234	274149426	777233592
514661799	144835278	713488609	375175911	43544485
141441249	643457588	781622786	364606172	54304933
78902328	409897660	348218175	681367449	796934203
827775952	806398833	726237346	880310460	369145863
775718479	415590000	526111583	864273261	238723418
719319017	459257392	982164247	477245029	778966486
183820808	185502869	106705266	278401794	697089898
515591768	449565226	400137138	952535751	226817731
289324068	595810433	715817692	706650464	916999897
899207795	924371620	450093830	590666616	524084740
625594741	763956135	868322212	875849407	238420289
760401722	213301411	351781679	668999052	951923397
539879404	586650812	465075325	144440552	919335071
176012255	606038874	296409348	112983906	494625507
662736915	751305373	967710363	575770308	611727058
243998625	565111675	842129145	732755081	316236282
464274778	478571723	660893254	293789125	66714254
556393337	713471054	732760670	367688508	761969680
366630714	790030899	443407700	413828392	560819852
649271530	656875951	250817838	260734173	62924702
659934156	395913807	626705933	822353939	343004729
653957333	564485535	482314606	609477761	320417932
290072400	408557831	487334929	243055894	431437233
347371771	170215947	748321864	924944082	904217013
666238268	878771236	872210154	554719915	94474583
311157263	297662001	643246128	733494798	767349110
391657978	192555730	920389296	426563783	810718841
711362916	347676000	22898959	668213245	379382444
533676755	985139733	890705965	393391549	823339534
67648266	961697185	654622098	872769993	871866009
438123541	666393594	430016351	590221466	224432942
520060985	40041224	611365531	610930743	334643850
91779717	386542631	391999471	653691858	724431097
952932917	88149831	675395014	472465546	110474184
363218529	599787106	65606904	244191183	354724855
111013297	906308020	399755622	437158234	867385653
783544950	159095823	163301854	388206039	340858222
764183306	960135125	958161439	163843500	657792194
370429190	411277410	943840406	976236681	134652143
152327563	621613360	69106681	837154407	43315307
287351087	851353920	450917761	719347020	534611643
619935476	451150401	431832909	685540570	678228058
883538283	368525981	962600719	565497860	402289057
590163667	744815665	32930909	639547716	601293174
80634480	806871890	208136322	224767256	129414251
192176033	773560925	825719483	83402753	277561417
366110243	306342143	117485619	676369878	149748871
246139931	58169408	799221874	482832337	60586301
697051414	448047208	897053696	163573830	462872257
753174379	506941267	228950340	862885440	254636096
727087506	162263666	508012969	961105614	159679183
789874939	700046726	180350270	578117203	37499470
130839198	112328109	649027484	822235548	406659041
287154458	528234860	396333158	481569851	565954320
412460286	456568218	738387478	787940508	40548765
137996581	424053990	724819957	863533240	534102220
23212456	798395902	801434884	861433407	686450602
788562999	961643136	455633034	220101625	932745312
903944340	711994353	25862068	690206593	19897825
873431146	122805919	601492631	293580034	246548777
17219408	506194791	787875732	496009058	941564516
318269995	989128194	802353022	465737497	44915277
99966134	826021014	425904955	345849812	752428204
580889827	177631686	344361117	213156390	594224347
756965236	352143079	859664888	398005237	795188829
686257159	61344658	507861662	474250948	742928843
13303698	614228343	892793585	76167589	888079949
336823557	469764659	746048763	503995424	735861773
635435363	723666231	256335814	1766796	760192525
274658377	886801085	668564792	730729823	42284724
