w1,w2,x1,x2,x3,x4,wC,xB,item,person,epsilon_in,epsilon_out,zeta_in,zeta_out,y,y_newpersons,y_newitems,y_newboth
0,1,1,0,0,0,.5,-.5,2,149,0,0,.36323249,1.4271209,1,0,1,1
0,1,1,1,0,0,.5,0,17,149,0,0,.36323249,1.4271209,1,1,1,0
0,1,1,0,1,1,.5,.5,16,149,0,0,.36323249,1.4271209,1,0,0,1
0,1,1,1,1,1,.5,.5,29,149,0,0,.36323249,1.4271209,0,1,1,0
0,1,1,1,1,0,.5,0,28,149,0,0,.36323249,1.4271209,1,1,1,1
0,1,1,0,1,0,.5,0,11,149,0,0,.36323249,1.4271209,1,1,0,1
0,1,1,1,0,1,.5,.5,22,150,0,0,-.034397472,-.63051063,0,1,1,1
0,1,1,1,1,0,.5,0,28,150,0,0,-.034397472,-.63051063,1,0,1,0
0,1,1,0,0,0,.5,-.5,4,150,0,0,-.034397472,-.63051063,1,1,1,1
0,1,1,0,0,1,.5,0,5,150,0,0,-.034397472,-.63051063,0,0,1,0
0,1,1,0,1,0,.5,0,11,150,0,0,-.034397472,-.63051063,1,1,1,1
0,1,1,1,0,0,.5,0,19,150,0,0,-.034397472,-.63051063,1,1,1,1
0,1,1,1,0,0,.5,0,20,150,0,0,-.034397472,-.63051063,0,1,1,0
0,1,1,0,0,1,.5,0,8,150,0,0,-.034397472,-.63051063,0,0,1,0
0,1,1,0,0,1,.5,0,6,150,0,0,-.034397472,-.63051063,0,0,1,0
0,1,1,0,1,0,.5,0,10,150,0,0,-.034397472,-.63051063,1,0,1,0
0,1,1,1,0,0,.5,0,18,150,0,0,-.034397472,-.63051063,0,1,1,1
0,1,1,1,1,1,.5,.5,31,150,0,0,-.034397472,-.63051063,1,0,1,1
0,1,1,0,1,1,.5,.5,16,150,0,0,-.034397472,-.63051063,0,1,1,1
0,1,1,0,1,1,.5,.5,15,150,0,0,-.034397472,-.63051063,1,1,0,0
0,1,1,0,1,0,.5,0,12,150,0,0,-.034397472,-.63051063,1,1,0,1
0,1,1,1,1,0,.5,0,25,150,0,0,-.034397472,-.63051063,0,0,1,1
0,1,1,1,1,1,.5,.5,29,150,0,0,-.034397472,-.63051063,1,1,0,0
0,1,1,0,0,0,.5,-.5,3,150,0,0,-.034397472,-.63051063,0,1,1,1
0,1,1,1,0,1,.5,.5,21,150,0,0,-.034397472,-.63051063,1,1,0,0
0,1,1,1,1,0,.5,0,26,150,0,0,-.034397472,-.63051063,1,1,1,1
0,1,1,1,0,1,.5,.5,24,150,0,0,-.034397472,-.63051063,0,0,1,0
0,1,1,1,1,0,.5,0,27,150,0,0,-.034397472,-.63051063,1,0,1,1
0,1,1,0,1,0,.5,0,9,150,0,0,-.034397472,-.63051063,1,1,0,0
0,1,1,0,0,1,.5,0,7,150,0,0,-.034397472,-.63051063,1,1,0,0
0,1,1,1,0,0,.5,0,17,150,0,0,-.034397472,-.63051063,1,1,1,0
0,1,1,0,0,0,.5,-.5,1,150,0,0,-.034397472,-.63051063,1,1,1,1
0,1,1,1,1,1,.5,.5,32,150,0,0,-.034397472,-.63051063,1,0,1,0
0,1,1,0,0,0,.5,-.5,2,150,0,0,-.034397472,-.63051063,1,0,0,1
0,1,1,0,1,1,.5,.5,13,150,0,0,-.034397472,-.63051063,0,0,1,1
0,1,1,0,1,1,.5,.5,14,150,0,0,-.034397472,-.63051063,1,1,1,0
0,1,1,1,0,1,.5,.5,23,150,0,0,-.034397472,-.63051063,0,1,1,0
0,1,1,1,1,1,.5,.5,30,150,0,0,-.034397472,-.63051063,0,1,1,0
0,1,1,0,1,1,.5,.5,15,151,0,0,-.28484553,-.70792991,0,0,0,1
0,1,1,0,1,1,.5,.5,13,151,0,0,-.28484553,-.70792991,1,0,1,0
0,1,1,1,0,1,.5,.5,22,151,0,0,-.28484553,-.70792991,0,1,0,0
0,1,1,0,1,0,.5,0,12,151,0,0,-.28484553,-.70792991,1,0,1,0
0,1,1,1,0,1,.5,.5,23,151,0,0,-.28484553,-.70792991,0,0,0,1
0,1,1,0,0,0,.5,-.5,3,151,0,0,-.28484553,-.70792991,0,1,1,1
0,1,1,0,0,0,.5,-.5,1,151,0,0,-.28484553,-.70792991,1,1,0,0
0,1,1,0,1,1,.5,.5,14,151,0,0,-.28484553,-.70792991,0,0,1,1
0,1,1,0,0,1,.5,0,5,151,0,0,-.28484553,-.70792991,1,0,1,1
0,1,1,1,1,0,.5,0,28,151,0,0,-.28484553,-.70792991,0,0,1,1
0,1,1,1,1,0,.5,0,26,151,0,0,-.28484553,-.70792991,1,0,1,0
0,1,1,1,1,1,.5,.5,32,151,0,0,-.28484553,-.70792991,1,0,1,0
0,1,1,0,1,0,.5,0,9,151,0,0,-.28484553,-.70792991,1,1,1,0
0,1,1,1,1,1,.5,.5,30,151,0,0,-.28484553,-.70792991,0,0,0,0
0,1,1,1,1,0,.5,0,27,151,0,0,-.28484553,-.70792991,1,0,0,1
0,1,1,0,1,0,.5,0,10,151,0,0,-.28484553,-.70792991,1,0,0,0
0,1,1,0,0,1,.5,0,6,151,0,0,-.28484553,-.70792991,1,0,1,1
0,1,1,0,1,1,.5,.5,16,151,0,0,-.28484553,-.70792991,1,1,1,0
0,1,1,0,0,1,.5,0,8,151,0,0,-.28484553,-.70792991,1,0,1,0
0,1,1,0,0,0,.5,-.5,4,151,0,0,-.28484553,-.70792991,1,1,1,1
0,1,1,0,1,0,.5,0,11,151,0,0,-.28484553,-.70792991,0,0,0,1
0,1,1,0,0,1,.5,0,7,151,0,0,-.28484553,-.70792991,1,0,1,0
0,1,1,1,0,0,.5,0,19,151,0,0,-.28484553,-.70792991,1,1,1,1
0,1,1,1,1,1,.5,.5,31,151,0,0,-.28484553,-.70792991,0,0,0,1
0,1,1,1,0,0,.5,0,18,151,0,0,-.28484553,-.70792991,1,0,0,1
0,1,1,0,0,0,.5,-.5,2,151,0,0,-.28484553,-.70792991,0,1,1,1
0,1,1,1,0,1,.5,.5,21,151,0,0,-.28484553,-.70792991,0,1,0,0
0,1,1,1,1,0,.5,0,25,151,0,0,-.28484553,-.70792991,1,1,1,0
0,1,1,1,1,1,.5,.5,29,151,0,0,-.28484553,-.70792991,0,0,0,0
0,1,1,1,0,1,.5,.5,24,151,0,0,-.28484553,-.70792991,0,1,0,1
0,1,1,1,0,0,.5,0,17,151,0,0,-.28484553,-.70792991,1,0,0,1
0,1,1,1,0,0,.5,0,20,151,0,0,-.28484553,-.70792991,1,1,1,1
0,1,1,0,0,1,.5,0,7,152,0,0,.10092974,-.24006316,1,0,1,1
0,1,1,1,1,1,.5,.5,30,152,0,0,.10092974,-.24006316,0,1,1,0
0,1,1,0,0,0,.5,-.5,3,152,0,0,.10092974,-.24006316,1,0,1,1
0,1,1,1,0,0,.5,0,17,152,0,0,.10092974,-.24006316,0,1,1,1
0,1,1,1,1,0,.5,0,28,152,0,0,.10092974,-.24006316,0,1,1,0
0,1,1,1,1,0,.5,0,27,152,0,0,.10092974,-.24006316,1,1,0,1
0,1,1,0,1,1,.5,.5,14,152,0,0,.10092974,-.24006316,1,1,1,1
0,1,1,0,1,0,.5,0,12,152,0,0,.10092974,-.24006316,1,0,1,1
0,1,1,0,1,0,.5,0,10,152,0,0,.10092974,-.24006316,0,1,0,1
0,1,1,0,1,1,.5,.5,16,152,0,0,.10092974,-.24006316,0,0,0,0
0,1,1,0,0,1,.5,0,8,152,0,0,.10092974,-.24006316,0,1,1,1
0,1,1,1,0,1,.5,.5,22,152,0,0,.10092974,-.24006316,1,1,0,0
0,1,1,1,1,0,.5,0,25,152,0,0,.10092974,-.24006316,0,1,1,1
0,1,1,0,1,1,.5,.5,15,152,0,0,.10092974,-.24006316,0,0,1,1
0,1,1,1,1,1,.5,.5,29,152,0,0,.10092974,-.24006316,0,0,1,1
0,1,1,1,0,1,.5,.5,23,152,0,0,.10092974,-.24006316,1,0,1,0
0,1,1,1,0,0,.5,0,18,152,0,0,.10092974,-.24006316,0,1,1,1
0,1,1,1,0,1,.5,.5,24,152,0,0,.10092974,-.24006316,0,1,1,1
0,1,1,0,0,1,.5,0,5,152,0,0,.10092974,-.24006316,0,0,0,0
0,1,1,0,0,1,.5,0,6,152,0,0,.10092974,-.24006316,0,1,0,1
0,1,1,0,0,0,.5,-.5,1,152,0,0,.10092974,-.24006316,0,0,1,1
0,1,1,0,1,1,.5,.5,13,152,0,0,.10092974,-.24006316,1,1,1,1
0,1,1,1,1,0,.5,0,26,152,0,0,.10092974,-.24006316,1,1,1,0
0,1,1,1,0,1,.5,.5,21,152,0,0,.10092974,-.24006316,1,0,0,1
0,1,1,0,0,0,.5,-.5,2,152,0,0,.10092974,-.24006316,1,1,1,1
0,1,1,0,1,0,.5,0,11,152,0,0,.10092974,-.24006316,1,0,1,1
0,1,1,1,1,1,.5,.5,31,152,0,0,.10092974,-.24006316,1,1,1,0
0,1,1,0,1,0,.5,0,9,152,0,0,.10092974,-.24006316,0,1,1,1
0,1,1,1,0,0,.5,0,20,152,0,0,.10092974,-.24006316,1,1,0,1
0,1,1,1,0,0,.5,0,19,152,0,0,.10092974,-.24006316,0,1,1,1
0,1,1,0,0,0,.5,-.5,4,152,0,0,.10092974,-.24006316,0,1,1,1
0,1,1,1,1,1,.5,.5,32,152,0,0,.10092974,-.24006316,1,0,1,0
0,1,1,0,1,1,.5,.5,13,153,0,0,-1.2912465,.48177707,0,0,0,0
0,1,1,0,0,1,.5,0,5,153,0,0,-1.2912465,.48177707,0,1,1,1
0,1,1,1,1,0,.5,0,26,153,0,0,-1.2912465,.48177707,0,1,0,0
0,1,1,1,1,1,.5,.5,32,153,0,0,-1.2912465,.48177707,1,1,1,1
0,1,1,0,1,1,.5,.5,14,153,0,0,-1.2912465,.48177707,1,0,0,0
0,1,1,0,1,0,.5,0,11,153,0,0,-1.2912465,.48177707,0,1,0,1
0,1,1,1,0,1,.5,.5,22,153,0,0,-1.2912465,.48177707,0,0,1,0
0,1,1,0,0,0,.5,-.5,2,153,0,0,-1.2912465,.48177707,0,1,0,1
0,1,1,0,1,1,.5,.5,16,153,0,0,-1.2912465,.48177707,0,1,0,0
0,1,1,0,0,0,.5,-.5,3,153,0,0,-1.2912465,.48177707,0,1,0,1
0,1,1,0,0,1,.5,0,6,153,0,0,-1.2912465,.48177707,0,0,1,0
0,1,1,0,1,0,.5,0,12,153,0,0,-1.2912465,.48177707,0,1,0,1
0,1,1,1,1,0,.5,0,27,153,0,0,-1.2912465,.48177707,0,0,1,1
0,1,1,1,0,1,.5,.5,24,153,0,0,-1.2912465,.48177707,0,1,0,0
0,1,1,1,1,1,.5,.5,30,153,0,0,-1.2912465,.48177707,1,1,1,1
0,1,1,0,0,1,.5,0,8,153,0,0,-1.2912465,.48177707,1,1,0,1
0,1,1,1,1,0,.5,0,28,153,0,0,-1.2912465,.48177707,0,1,0,0
0,1,1,1,1,0,.5,0,25,153,0,0,-1.2912465,.48177707,1,0,0,0
0,1,1,1,0,1,.5,.5,23,153,0,0,-1.2912465,.48177707,0,1,0,0
0,1,1,0,0,0,.5,-.5,4,153,0,0,-1.2912465,.48177707,0,1,0,1
0,1,1,1,0,0,.5,0,18,153,0,0,-1.2912465,.48177707,0,1,0,1
0,1,1,1,1,1,.5,.5,29,153,0,0,-1.2912465,.48177707,0,1,0,1
0,1,1,0,1,1,.5,.5,15,153,0,0,-1.2912465,.48177707,0,1,0,1
0,1,1,1,0,1,.5,.5,21,153,0,0,-1.2912465,.48177707,0,1,1,1
0,1,1,1,0,0,.5,0,19,153,0,0,-1.2912465,.48177707,0,0,0,1
0,1,1,1,0,0,.5,0,20,153,0,0,-1.2912465,.48177707,0,0,0,1
0,1,1,0,1,0,.5,0,9,153,0,0,-1.2912465,.48177707,1,1,0,1
0,1,1,1,1,1,.5,.5,31,153,0,0,-1.2912465,.48177707,0,0,1,0
0,1,1,0,1,0,.5,0,10,153,0,0,-1.2912465,.48177707,0,0,0,1
0,1,1,0,0,1,.5,0,7,153,0,0,-1.2912465,.48177707,1,1,1,1
0,1,1,0,0,0,.5,-.5,1,153,0,0,-1.2912465,.48177707,1,1,1,1
0,1,1,1,0,0,.5,0,17,153,0,0,-1.2912465,.48177707,0,1,0,1
0,1,1,0,1,0,.5,0,12,154,0,0,.36550704,-1.3233542,1,0,0,0
0,1,1,1,1,1,.5,.5,32,154,0,0,.36550704,-1.3233542,1,0,1,0
0,1,1,1,0,1,.5,.5,23,154,0,0,.36550704,-1.3233542,1,0,1,0
0,1,1,0,0,1,.5,0,7,154,0,0,.36550704,-1.3233542,1,1,1,1
0,1,1,0,1,1,.5,.5,15,154,0,0,.36550704,-1.3233542,0,0,0,0
0,1,1,0,0,1,.5,0,5,154,0,0,.36550704,-1.3233542,1,0,0,0
0,1,1,0,0,0,.5,-.5,2,154,0,0,.36550704,-1.3233542,1,0,1,0
0,1,1,1,0,1,.5,.5,21,154,0,0,.36550704,-1.3233542,0,0,0,0
0,1,1,0,0,1,.5,0,6,154,0,0,.36550704,-1.3233542,1,0,0,1
0,1,1,1,0,0,.5,0,19,154,0,0,.36550704,-1.3233542,1,0,1,1
0,1,1,1,1,1,.5,.5,29,154,0,0,.36550704,-1.3233542,1,1,1,1
0,1,1,1,1,0,.5,0,27,154,0,0,.36550704,-1.3233542,1,0,1,0
0,1,1,0,1,1,.5,.5,13,154,0,0,.36550704,-1.3233542,1,0,1,1
0,1,1,1,1,1,.5,.5,30,154,0,0,.36550704,-1.3233542,1,0,1,0
0,1,1,1,0,1,.5,.5,22,154,0,0,.36550704,-1.3233542,1,0,0,1
0,1,1,0,0,0,.5,-.5,1,154,0,0,.36550704,-1.3233542,1,0,0,1
0,1,1,0,0,0,.5,-.5,4,154,0,0,.36550704,-1.3233542,1,1,1,0
0,1,1,0,1,0,.5,0,11,154,0,0,.36550704,-1.3233542,1,0,0,1
0,1,1,1,1,0,.5,0,28,154,0,0,.36550704,-1.3233542,1,0,1,0
0,1,1,1,1,0,.5,0,25,154,0,0,.36550704,-1.3233542,1,1,0,1
0,1,1,0,1,0,.5,0,10,154,0,0,.36550704,-1.3233542,1,0,1,0
0,1,1,1,0,0,.5,0,20,154,0,0,.36550704,-1.3233542,1,0,0,0
0,1,1,1,0,0,.5,0,17,154,0,0,.36550704,-1.3233542,0,1,1,0
0,1,1,1,0,0,.5,0,18,154,0,0,.36550704,-1.3233542,0,1,0,0
0,1,1,0,0,0,.5,-.5,3,154,0,0,.36550704,-1.3233542,1,0,1,0
0,1,1,0,1,1,.5,.5,14,154,0,0,.36550704,-1.3233542,0,0,0,1
0,1,1,1,1,0,.5,0,26,154,0,0,.36550704,-1.3233542,0,1,0,1
0,1,1,0,0,1,.5,0,8,154,0,0,.36550704,-1.3233542,1,0,1,0
0,1,1,0,1,1,.5,.5,16,154,0,0,.36550704,-1.3233542,1,0,1,0
0,1,1,1,1,1,.5,.5,31,154,0,0,.36550704,-1.3233542,0,0,1,0
0,1,1,0,1,0,.5,0,9,154,0,0,.36550704,-1.3233542,1,1,1,0
0,1,1,1,0,1,.5,.5,24,154,0,0,.36550704,-1.3233542,0,0,1,0
0,1,1,1,0,1,.5,.5,22,155,0,0,.84682912,-.012362373,0,1,1,0
0,1,1,1,0,0,.5,0,17,155,0,0,.84682912,-.012362373,0,1,1,0
0,1,1,1,1,0,.5,0,26,155,0,0,.84682912,-.012362373,1,1,1,1
0,1,1,0,0,0,.5,-.5,4,155,0,0,.84682912,-.012362373,1,1,1,1
0,1,1,0,1,1,.5,.5,13,155,0,0,.84682912,-.012362373,1,1,0,0
0,1,1,0,0,0,.5,-.5,1,155,0,0,.84682912,-.012362373,1,0,1,1
0,1,1,1,0,1,.5,.5,23,155,0,0,.84682912,-.012362373,1,1,1,0
0,1,1,0,0,1,.5,0,5,155,0,0,.84682912,-.012362373,1,1,1,1
0,1,1,1,0,0,.5,0,19,155,0,0,.84682912,-.012362373,1,1,1,1
0,1,1,1,1,0,.5,0,28,155,0,0,.84682912,-.012362373,1,1,1,0
0,1,1,0,1,0,.5,0,12,155,0,0,.84682912,-.012362373,1,0,0,1
0,1,1,0,1,1,.5,.5,14,155,0,0,.84682912,-.012362373,1,1,1,1
0,1,1,0,1,0,.5,0,11,155,0,0,.84682912,-.012362373,0,1,1,1
0,1,1,0,1,1,.5,.5,16,155,0,0,.84682912,-.012362373,1,0,1,0
0,1,1,1,0,1,.5,.5,21,155,0,0,.84682912,-.012362373,1,1,1,0
0,1,1,1,1,1,.5,.5,32,155,0,0,.84682912,-.012362373,1,1,0,0
0,1,1,0,0,1,.5,0,7,155,0,0,.84682912,-.012362373,1,1,1,0
0,1,1,0,0,0,.5,-.5,2,155,0,0,.84682912,-.012362373,1,1,1,1
0,1,1,1,1,1,.5,.5,30,155,0,0,.84682912,-.012362373,0,0,1,1
0,1,1,0,0,1,.5,0,8,155,0,0,.84682912,-.012362373,1,1,0,1
0,1,1,1,0,0,.5,0,18,155,0,0,.84682912,-.012362373,1,1,0,0
0,1,1,0,0,0,.5,-.5,3,155,0,0,.84682912,-.012362373,1,1,1,1
0,1,1,0,0,1,.5,0,6,155,0,0,.84682912,-.012362373,0,1,0,1
0,1,1,0,1,1,.5,.5,15,155,0,0,.84682912,-.012362373,0,0,1,0
0,1,1,1,1,0,.5,0,25,155,0,0,.84682912,-.012362373,1,1,1,1
0,1,1,0,1,0,.5,0,9,155,0,0,.84682912,-.012362373,1,1,1,1
0,1,1,1,0,0,.5,0,20,155,0,0,.84682912,-.012362373,0,1,1,1
0,1,1,1,1,1,.5,.5,31,155,0,0,.84682912,-.012362373,0,1,0,1
0,1,1,1,1,0,.5,0,27,155,0,0,.84682912,-.012362373,1,1,1,0
0,1,1,0,1,0,.5,0,10,155,0,0,.84682912,-.012362373,1,0,1,1
0,1,1,1,0,1,.5,.5,24,155,0,0,.84682912,-.012362373,0,0,1,1
0,1,1,1,1,1,.5,.5,29,155,0,0,.84682912,-.012362373,0,0,0,1
0,1,1,0,0,1,.5,0,7,156,0,0,.13187012,-1.0367261,1,1,1,1
0,1,1,1,1,1,.5,.5,31,156,0,0,.13187012,-1.0367261,1,0,1,0
0,1,1,0,1,0,.5,0,10,156,0,0,.13187012,-1.0367261,1,1,1,1
0,1,1,1,0,0,.5,0,18,156,0,0,.13187012,-1.0367261,1,0,1,0
0,1,1,1,0,0,.5,0,17,156,0,0,.13187012,-1.0367261,0,0,1,1
0,1,1,0,1,1,.5,.5,14,156,0,0,.13187012,-1.0367261,1,0,1,0
0,1,1,1,1,0,.5,0,27,156,0,0,.13187012,-1.0367261,1,0,0,0
0,1,1,1,1,1,.5,.5,32,156,0,0,.13187012,-1.0367261,0,0,0,0
0,1,1,0,1,0,.5,0,9,156,0,0,.13187012,-1.0367261,1,0,1,0
0,1,1,0,0,0,.5,-.5,2,156,0,0,.13187012,-1.0367261,0,0,1,1
0,1,1,1,0,1,.5,.5,22,156,0,0,.13187012,-1.0367261,0,0,1,0
0,1,1,0,0,0,.5,-.5,3,156,0,0,.13187012,-1.0367261,1,0,1,1
0,1,1,1,0,0,.5,0,20,156,0,0,.13187012,-1.0367261,1,0,1,0
0,1,1,0,0,0,.5,-.5,1,156,0,0,.13187012,-1.0367261,1,1,1,0
0,1,1,0,1,1,.5,.5,13,156,0,0,.13187012,-1.0367261,0,1,0,0
0,1,1,0,1,0,.5,0,11,156,0,0,.13187012,-1.0367261,1,0,1,1
0,1,1,0,1,1,.5,.5,16,156,0,0,.13187012,-1.0367261,1,0,0,0
0,1,1,1,1,0,.5,0,26,156,0,0,.13187012,-1.0367261,0,0,0,0
0,1,1,0,0,0,.5,-.5,4,156,0,0,.13187012,-1.0367261,1,1,1,1
0,1,1,1,1,0,.5,0,25,156,0,0,.13187012,-1.0367261,1,1,0,0
0,1,1,1,1,1,.5,.5,30,156,0,0,.13187012,-1.0367261,1,1,0,1
0,1,1,0,0,1,.5,0,8,156,0,0,.13187012,-1.0367261,1,1,1,0
0,1,1,0,0,1,.5,0,5,156,0,0,.13187012,-1.0367261,1,1,1,0
0,1,1,1,0,0,.5,0,19,156,0,0,.13187012,-1.0367261,0,0,1,1
0,1,1,1,1,0,.5,0,28,156,0,0,.13187012,-1.0367261,0,0,0,0
0,1,1,0,1,1,.5,.5,15,156,0,0,.13187012,-1.0367261,1,0,1,0
0,1,1,0,1,0,.5,0,12,156,0,0,.13187012,-1.0367261,1,0,1,0
0,1,1,0,0,1,.5,0,6,156,0,0,.13187012,-1.0367261,1,0,0,1
0,1,1,1,1,1,.5,.5,29,156,0,0,.13187012,-1.0367261,1,0,1,0
0,1,1,1,0,1,.5,.5,23,156,0,0,.13187012,-1.0367261,1,0,1,0
0,1,1,1,0,1,.5,.5,24,156,0,0,.13187012,-1.0367261,0,0,0,1
0,1,1,1,0,1,.5,.5,21,156,0,0,.13187012,-1.0367261,0,0,1,0
0,1,1,0,1,1,.5,.5,15,157,0,0,.28564432,.53776014,0,1,1,1
0,1,1,1,0,1,.5,.5,23,157,0,0,.28564432,.53776014,1,1,1,1
0,1,1,1,1,0,.5,0,28,157,0,0,.28564432,.53776014,1,1,1,1
0,1,1,1,1,0,.5,0,27,157,0,0,.28564432,.53776014,0,1,0,1
0,1,1,1,1,1,.5,.5,29,157,0,0,.28564432,.53776014,1,0,0,1
0,1,1,1,0,0,.5,0,18,157,0,0,.28564432,.53776014,1,0,1,1
0,1,1,1,1,1,.5,.5,31,157,0,0,.28564432,.53776014,0,0,0,0
0,1,1,1,0,0,.5,0,19,157,0,0,.28564432,.53776014,1,0,0,1
0,1,1,0,0,1,.5,0,8,157,0,0,.28564432,.53776014,1,1,1,1
0,1,1,1,0,1,.5,.5,24,157,0,0,.28564432,.53776014,0,1,0,0
0,1,1,0,1,0,.5,0,9,157,0,0,.28564432,.53776014,0,0,1,0
0,1,1,0,0,1,.5,0,6,157,0,0,.28564432,.53776014,1,1,1,1
0,1,1,0,1,0,.5,0,10,157,0,0,.28564432,.53776014,0,0,1,1
0,1,1,0,0,0,.5,-.5,1,157,0,0,.28564432,.53776014,1,1,1,1
0,1,1,1,0,1,.5,.5,22,157,0,0,.28564432,.53776014,1,0,0,1
0,1,1,1,1,0,.5,0,25,157,0,0,.28564432,.53776014,1,1,1,1
0,1,1,0,1,1,.5,.5,16,157,0,0,.28564432,.53776014,1,1,0,1
0,1,1,1,0,1,.5,.5,21,157,0,0,.28564432,.53776014,1,0,0,1
0,1,1,0,0,0,.5,-.5,4,157,0,0,.28564432,.53776014,1,1,1,1
0,1,1,0,0,0,.5,-.5,3,157,0,0,.28564432,.53776014,1,0,0,1
0,1,1,1,1,1,.5,.5,30,157,0,0,.28564432,.53776014,0,0,1,0
0,1,1,0,0,1,.5,0,5,157,0,0,.28564432,.53776014,1,1,1,1
0,1,1,1,0,0,.5,0,17,157,0,0,.28564432,.53776014,1,1,1,0
0,1,1,0,1,0,.5,0,12,157,0,0,.28564432,.53776014,1,1,0,0
0,1,1,0,0,1,.5,0,7,157,0,0,.28564432,.53776014,1,1,1,0
0,1,1,0,1,1,.5,.5,14,157,0,0,.28564432,.53776014,1,0,1,0
0,1,1,1,1,0,.5,0,26,157,0,0,.28564432,.53776014,1,1,1,1
0,1,1,0,1,0,.5,0,11,157,0,0,.28564432,.53776014,1,1,0,0
0,1,1,0,0,0,.5,-.5,2,157,0,0,.28564432,.53776014,0,1,0,0
0,1,1,1,1,1,.5,.5,32,157,0,0,.28564432,.53776014,0,1,1,1
0,1,1,0,1,1,.5,.5,13,157,0,0,.28564432,.53776014,1,1,0,0
0,1,1,1,0,0,.5,0,20,157,0,0,.28564432,.53776014,0,1,0,1
0,1,1,0,0,1,.5,0,5,158,0,0,-.084973253,.74908191,1,1,0,1
0,1,1,0,0,1,.5,0,8,158,0,0,-.084973253,.74908191,0,1,1,0
0,1,1,1,1,0,.5,0,26,158,0,0,-.084973253,.74908191,1,1,1,1
0,1,1,0,1,0,.5,0,9,158,0,0,-.084973253,.74908191,0,1,0,0
0,1,1,1,1,0,.5,0,25,158,0,0,-.084973253,.74908191,1,1,1,0
0,1,1,1,1,0,.5,0,28,158,0,0,-.084973253,.74908191,1,1,0,1
0,1,1,1,1,1,.5,.5,30,158,0,0,-.084973253,.74908191,1,0,1,1
0,1,1,0,1,0,.5,0,12,158,0,0,-.084973253,.74908191,0,1,1,1
0,1,1,0,1,1,.5,.5,15,158,0,0,-.084973253,.74908191,1,1,0,0
0,1,1,1,0,0,.5,0,18,158,0,0,-.084973253,.74908191,1,1,1,1
0,1,1,0,1,0,.5,0,10,158,0,0,-.084973253,.74908191,1,1,0,0
0,1,1,1,1,0,.5,0,27,158,0,0,-.084973253,.74908191,1,1,1,1
0,1,1,0,1,1,.5,.5,16,158,0,0,-.084973253,.74908191,1,1,1,1
0,1,1,0,0,1,.5,0,6,158,0,0,-.084973253,.74908191,0,1,0,0
0,1,1,1,1,1,.5,.5,31,158,0,0,-.084973253,.74908191,1,0,0,1
0,1,1,0,0,0,.5,-.5,1,158,0,0,-.084973253,.74908191,1,1,1,1
0,1,1,0,0,0,.5,-.5,2,158,0,0,-.084973253,.74908191,1,1,1,1
0,1,1,0,1,1,.5,.5,14,158,0,0,-.084973253,.74908191,1,0,1,0
0,1,1,0,0,1,.5,0,7,158,0,0,-.084973253,.74908191,1,0,0,1
0,1,1,1,0,0,.5,0,17,158,0,0,-.084973253,.74908191,0,1,1,1
0,1,1,0,0,0,.5,-.5,4,158,0,0,-.084973253,.74908191,1,1,1,1
0,1,1,1,0,1,.5,.5,22,158,0,0,-.084973253,.74908191,0,1,0,1
0,1,1,0,1,0,.5,0,11,158,0,0,-.084973253,.74908191,1,1,1,1
0,1,1,1,0,1,.5,.5,24,158,0,0,-.084973253,.74908191,0,1,1,1
0,1,1,1,0,0,.5,0,19,158,0,0,-.084973253,.74908191,0,1,0,1
0,1,1,1,1,1,.5,.5,29,158,0,0,-.084973253,.74908191,1,1,0,1
0,1,1,1,0,1,.5,.5,21,158,0,0,-.084973253,.74908191,0,0,1,1
0,1,1,0,1,1,.5,.5,13,158,0,0,-.084973253,.74908191,0,1,1,0
0,1,1,0,0,0,.5,-.5,3,158,0,0,-.084973253,.74908191,1,1,1,0
0,1,1,1,0,1,.5,.5,23,158,0,0,-.084973253,.74908191,1,0,1,0
0,1,1,1,0,0,.5,0,20,158,0,0,-.084973253,.74908191,0,1,1,1
0,1,1,1,1,1,.5,.5,32,158,0,0,-.084973253,.74908191,0,1,1,1
0,1,1,1,0,0,.5,0,19,159,0,0,-.045870159,-.81506324,1,1,0,0
0,1,1,1,0,0,.5,0,20,159,0,0,-.045870159,-.81506324,1,1,0,0
0,1,1,0,1,1,.5,.5,13,159,0,0,-.045870159,-.81506324,1,0,1,1
0,1,1,1,0,1,.5,.5,21,159,0,0,-.045870159,-.81506324,0,1,0,0
0,1,1,1,1,0,.5,0,27,159,0,0,-.045870159,-.81506324,0,1,1,0
0,1,1,0,1,1,.5,.5,14,159,0,0,-.045870159,-.81506324,0,0,0,0
0,1,1,1,1,1,.5,.5,30,159,0,0,-.045870159,-.81506324,1,1,1,0
0,1,1,0,1,0,.5,0,12,159,0,0,-.045870159,-.81506324,1,0,0,1
0,1,1,1,0,1,.5,.5,24,159,0,0,-.045870159,-.81506324,0,1,1,0
0,1,1,1,0,0,.5,0,18,159,0,0,-.045870159,-.81506324,0,1,1,1
0,1,1,1,0,0,.5,0,17,159,0,0,-.045870159,-.81506324,1,1,1,1
0,1,1,1,1,0,.5,0,25,159,0,0,-.045870159,-.81506324,0,1,0,0
0,1,1,1,1,0,.5,0,28,159,0,0,-.045870159,-.81506324,1,1,0,0
0,1,1,0,1,1,.5,.5,15,159,0,0,-.045870159,-.81506324,0,0,1,0
